FEATURE_ID,SVDATE,ASL_FDR,ASL_FDRLFT,ASL_FDCENT,ASL_FDRIGH,ASL_SHARED,ASL_COLOUR,BOROUGH,PHOTO1_URL,PHOTO2_URL,geometry
RWG199092,2017-11-16,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199092_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199092_2.jpg,"c(-0.0156025812, -0.015550524, 51.4730722552, 51.4730736558)"
RWG154428,2017-11-08,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154428_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154428_2.jpg,"c(-0.0044038163, -0.0043428153, 51.5461480991, 51.5461475814)"
RWG154429,2017-11-08,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154429_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154429_2.jpg,"c(-0.0009881412, -0.0009685683, 51.5466792082, 51.5466461707)"
RWG154445,2017-11-09,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154445_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154445_2.jpg,"c(0.0373354226, 0.0373934898, 51.5302562933, 51.5302565886)"
RWG154388,2017-10-27,0,0,0,0,0,BLUE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154388_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154388_2.jpg,"c(0.0095683057, 0.0095053195, 51.5427963412, 51.5427795632)"
RWG154390,2017-10-27,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154390_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154390_2.jpg,"c(-0.0078400532, -0.0078205926, 51.5388670755, 51.5388958086)"
RWG199154,2017-11-28,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199154_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199154_2.jpg,"c(0.0630994385, 0.0631523559, 51.4350902488, 51.4350682377)"
RWG199157,2018-01-25,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199157_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199157_2.jpg,"c(-0.0150426171, -0.0150753267, 51.4731974625, 51.4731540796)"
RWG205275,2017-11-30,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG205275_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG205275_2.jpg,"c(-0.0573045278, -0.0573580854, 51.4501587563, 51.4501844325)"
RWG205279,2017-12-01,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG205279_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG205279_2.jpg,"c(-0.0542361425, -0.0541625588, 51.4392093127, 51.4391871829)"
RWG205280,2017-12-01,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG205280_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG205280_2.jpg,"c(-0.0586426024, -0.0586632022, 51.4407308995, 51.4407007262)"
RWG184201,2017-10-23,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG184201_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG184201_2.jpg,"c(0.0333302461, 0.0332839408, 51.5284562778, 51.5284273618)"
RWG199142,2017-11-23,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199142_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199142_2.jpg,"c(0.02630901, 0.0263242838, 51.4613857306, 51.4613191318)"
RWG277256,2018-03-08,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG277256_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG277256_2.jpg,"c(0.0135432451, 0.0136254952, 51.4460550729, 51.4460698283)"
RWG199124,2017-11-18,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199124_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199124_2.jpg,"c(-0.0150018607, -0.0149809614, 51.4811903881, 51.4812237747)"
RWG199033,2017-11-14,1,1,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199033_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199033_2.jpg,"c(-0.0028869397, -0.0028622383, 51.4491094808, 51.449121063)"
RWG199034,2017-11-16,1,1,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199034_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199034_2.jpg,"c(-0.0022723578, -0.0023375046, 51.4492643631, 51.4492427828)"
RWG199113,2017-11-17,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199113_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199113_2.jpg,"c(-0.0413759478, -0.0414375165, 51.4746654713, 51.4746512727)"
RWG154404,2017-11-02,1,1,0,0,0,GREEN,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG154404_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154404_2.jpg,"c(0.0915166897, 0.0915831928, 51.562902972, 51.5629150351)"
RWG154455,2017-11-12,0,0,0,0,0,GREEN,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154455_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154455_2.jpg,"c(0.0063431415, 0.0063688454, 51.5371037878, 51.5370712151)"
RWG154414,2017-11-05,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154414_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154414_2.jpg,"c(0.0060261653, 0.0059705579, 51.5329685934, 51.5329566496)"
RWG199078,2017-11-13,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199078_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199078_2.jpg,"c(0.0519691186, 0.0520037751, 51.4505706615, 51.4506299174)"
RWG199084,2017-11-14,0,0,0,0,0,RED,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199084_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199084_2.jpg,"c(-0.0154109063, -0.0154032406, 51.4728273503, 51.4728699071)"
RWG154258,2017-10-10,1,1,0,0,0,GREEN,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG154258_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154258_2.jpg,"c(0.0480813608, 0.0481636741, 51.6050027663, 51.6049866714)"
RWG154362,2017-10-24,0,0,0,0,0,NONE,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG154362_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154362_2.jpg,"c(0.0303504901, 0.0303787782, 51.58972819, 51.5897434043)"
RWG277258,2018-03-08,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG277258_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG277258_2.jpg,"c(0.0138165234, 0.0137911082, 51.4458482752, 51.4459001967)"
RWG291100,2018-04-17,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG291100_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG291100_2.jpg,"c(-0.0227126018, -0.0227262837, 51.4774460135, 51.4775049545)"
RWG199138,2017-11-22,0,0,0,0,0,GREEN,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199138_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199138_2.jpg,"c(0.0099326654, 0.0099348444, 51.4752332498, 51.4751870953)"
RWG199151,2017-11-28,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199151_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199151_2.jpg,"c(0.0638697624, 0.0638087177, 51.4346221097, 51.4346412984)"
RWG199152,2017-11-28,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199152_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199152_2.jpg,"c(0.0634137163, 0.0633987779, 51.4345865041, 51.4346360467)"
RWG154340,2017-10-23,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154340_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154340_2.jpg,"c(-0.0004684224, -0.000505261, 51.5439587108, 51.5439886562)"
RWG199122,2017-11-18,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199122_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199122_2.jpg,"c(-0.0147456393, -0.0147471551, 51.4816131781, 51.4815629615)"
RWG199147,2017-11-27,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199147_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199147_2.jpg,"c(-0.0129498414, -0.0130080623, 51.4284110827, 51.4284377663)"
RWG184315,2017-11-20,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG184315_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG184315_2.jpg,"c(0.0529992319, 0.0529964993, 51.4802189764, 51.4802599488)"
RWG199086,2017-11-14,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199086_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199086_2.jpg,"c(0.060630306, 0.0605409355, 51.4507636492, 51.4507663018)"
RWG199087,2017-11-14,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199087_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199087_2.jpg,"c(0.0602277818, 0.0602128404, 51.4506575952, 51.4507381077)"
RWG199091,2017-11-16,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199091_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199091_2.jpg,"c(-0.0216900097, -0.0216058646, 51.4743411862, 51.4743384203)"
RWG199049,2017-11-19,1,1,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199049_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199049_2.jpg,"c(-0.0108359143, -0.010805151, 51.4639721828, 51.4639347121)"
RWG199080,2017-11-13,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199080_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199080_2.jpg,"c(-0.0325134303, -0.032550102, 51.4731399964, 51.473109689)"
RWG199081,2017-11-14,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199081_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199081_2.jpg,"c(-0.0281399686, -0.0280939097, 51.469880682, 51.4698451566)"
RWG199130,2017-11-20,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199130_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199130_2.jpg,"c(0.011158136, 0.0112160379, 51.4566981092, 51.456699513)"
RWG199132,2017-11-20,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199132_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199132_2.jpg,"c(0.011845881, 0.0117789209, 51.4564227091, 51.4564450816)"
RWG184316,2017-11-20,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG184316_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG184316_2.jpg,"c(0.0530629193, 0.0530751538, 51.4805509704, 51.4805052021)"
RWG199131,2017-11-20,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199131_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199131_2.jpg,"c(0.0115790625, 0.0116102214, 51.4568673699, 51.456819392)"
RWG199136,2017-11-22,0,0,0,0,0,GREEN,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199136_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199136_2.jpg,"c(0.0098122438, 0.0098209192, 51.4748041063, 51.4748648698)"
RWG199148,2017-11-27,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199148_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199148_2.jpg,"c(-0.0133500097, -0.0133086884, 51.4284573264, 51.4284960395)"
RWG199094,2017-11-16,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199094_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199094_2.jpg,"c(-0.021651177, -0.0216123726, 51.4740776943, 51.4741069442)"
RWG199112,2017-11-17,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199112_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199112_2.jpg,"c(0.0788500991, 0.0787853037, 51.4510373152, 51.4510542677)"
RWG199114,2017-11-17,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199114_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199114_2.jpg,"c(0.0788523607, 0.0788300284, 51.4513789722, 51.4513484363)"
RWG199093,2017-11-16,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199093_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199093_2.jpg,"c(-0.0210104776, -0.0210632261, 51.4741263471, 51.4741458343)"
RWG199133,2017-11-21,0,0,0,0,0,GREEN,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199133_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199133_2.jpg,"c(-0.022964994, -0.0228935031, 51.4776486346, 51.4776498825)"
RWG154286,2017-10-16,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154286_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154286_2.jpg,"c(-0.0086632444, -0.0086838908, 51.5494431862, 51.549482484)"
RWG154291,2017-10-16,1,1,0,0,0,GREEN,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154291_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154291_2.jpg,"c(-0.0041204785, -0.0041393201, 51.5508785621, 51.5509005576)"
RWG199134,2017-11-21,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199134_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199134_2.jpg,"c(-0.0457178655, -0.0457953211, 51.4743307459, 51.4743370351)"
RWG199135,2017-11-21,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199135_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199135_2.jpg,"c(-0.0226386245, -0.0226239717, 51.4778865105, 51.477841118)"
RWG205272,2017-11-28,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG205272_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG205272_2.jpg,"c(-0.0529928979, -0.0529233393, 51.4263588195, 51.4263522002)"
RWG205273,2017-11-29,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG205273_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG205273_2.jpg,"c(-0.0537261561, -0.0537359404, 51.4392354121, 51.4391895068)"
RWG154462,2017-11-17,1,1,0,0,0,NONE,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG154462_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154462_2.jpg,"c(0.1649375633, 0.1649742457, 51.5821294511, 51.5820980471)"
RWG290124,2018-03-29,1,1,0,0,0,GREEN,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG290124_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG290124_2.jpg,"c(0.1728196066, 0.172812457, 51.5861994977, 51.5862497119)"
RWG205300,2017-12-07,0,0,0,0,0,GREEN,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG205300_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG205300_2.jpg,"c(-0.0422469713, -0.0423235042, 51.442184232, 51.4421840836)"
RWG199119,2017-11-18,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199119_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199119_2.jpg,"c(-0.0034051869, -0.0033507583, 51.4828069418, 51.4828227921)"
RWG999381,2018-07-17,0,1,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG999381_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG999381_2.jpg,"c(-0.0123857905, -0.0123541643, 51.4636953462, 51.4636605475)"
RWG199123,2017-11-18,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199123_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199123_2.jpg,"c(-0.0144744, -0.014557614, 51.4813574751, 51.4813559713)"
RWG199068,2017-11-13,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199068_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199068_2.jpg,"c(-0.0223316093, -0.0223898542, 51.4446134768, 51.444664991)"
RWG290334,2018-04-05,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG290334_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG290334_2.jpg,"c(0.0669886321, 0.0669466932, 51.4886791896, 51.4886395646)"
RWG290335,2018-04-05,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG290335_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG290335_2.jpg,"c(0.0548664094, 0.054873844, 51.4709092763, 51.4709489797)"
RWG199158,2017-11-17,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG199158_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199158_2.jpg,"c(0.0783996856, 0.0784742384, 51.4513061015, 51.4512837926)"
RWG184317,2018-01-24,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG184317_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG184317_2.jpg,"c(0.0153293237, 0.0153887341, 51.4735948133, 51.4736001495)"
RWG184318,2018-01-24,0,0,0,0,0,GREEN,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG184318_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG184318_2.jpg,"c(0.0104029546, 0.0103442524, 51.475172807, 51.4751522348)"
RWG184281,2017-11-03,0,0,0,0,0,NONE,Greenwich,https://cycleassetimages.data.tfl.gov.uk/RWG184281_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG184281_2.jpg,"c(0.0561503718, 0.0562113475, 51.4873190599, 51.4873269579)"
RWG199096,2017-11-16,0,0,0,0,0,GREEN,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199096_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199096_2.jpg,"c(-0.0260392478, -0.0261055963, 51.4748987859, 51.4749089702)"
RWG199097,2017-11-16,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199097_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199097_2.jpg,"c(-0.0342741257, -0.0342853538, -0.0342964153, 51.4604807262, 51.4604942384, 51.4605094134)"
RWG199125,2017-11-19,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199125_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199125_2.jpg,"c(-0.0142216257, -0.014299595, 51.4644947302, 51.4644940628)"
RWG154264,2017-10-11,1,1,0,0,0,GREEN,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG154264_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154264_2.jpg,"c(0.1794168754, 0.1793637116, 51.5708681854, 51.5708559293)"
RWG199082,2017-11-14,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199082_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199082_2.jpg,"c(-0.01485932, -0.0147851643, 51.4645750823, 51.4645768128)"
RWG199083,2017-11-14,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199083_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199083_2.jpg,"c(-0.0144801923, -0.0144770348, 51.4647209227, 51.4646835507)"
RWG199088,2017-11-15,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199088_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199088_2.jpg,"c(-0.0222441772, -0.022134646, 51.4448728824, 51.4448703541)"
RWG199103,2017-11-16,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199103_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199103_2.jpg,"c(-0.0135080853, -0.0134390355, 51.4577968664, 51.4577882922)"
RWG999382,2018-07-17,0,1,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG999382_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG999382_2.jpg,"c(-0.0125194023, -0.0125029294, 51.4636447882, 51.4636031087)"
RWG154467,2018-01-18,0,0,0,0,0,GREEN,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG154467_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154467_2.jpg,"c(0.0235546009, 0.0235560617, 51.569908716, 51.569866559)"
RWG999384,2018-07-17,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG999384_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG999384_2.jpg,"c(-0.0178733072, -0.017934708, 51.4360594982, 51.4360481625)"
RWG154450,2017-11-10,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154450_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154450_2.jpg,"c(-0.0019871171, -0.0020147728, 51.537648631, 51.5376724793)"
RWG154387,2017-10-27,1,1,0,0,0,GREEN,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154387_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154387_2.jpg,"c(0.0534201935, 0.0534750546, 51.5527766777, 51.5527984675)"
RWG154393,2017-10-30,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154393_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154393_2.jpg,"c(-0.0069482481, -0.006933747, -0.0069173345, -0.00690787, 51.5407248171, 51.5407327568, 51.5407464212, 51.5407577081)"
RWG154395,2017-10-30,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154395_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154395_2.jpg,"c(-0.0086611204, -0.0086234811, 51.5386407282, 51.5386214916)"
RWG154304,2017-10-18,1,1,0,0,0,GREEN,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG154304_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154304_2.jpg,"c(0.0183892708, 0.018367797, 51.5582381088, 51.5582078639)"
RWG154397,2017-10-30,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154397_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154397_2.jpg,"c(-0.0083805162, -0.0083286807, 51.5403431248, 51.5403189125)"
RWG154391,2017-10-27,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154391_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154391_2.jpg,"c(0.0475321116, 0.0475509325, 51.5509517043, 51.550912577)"
RWG154392,2017-10-30,0,0,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154392_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154392_2.jpg,"c(-0.0082155227, -0.0082495218, 51.5386029211, 51.5385714069)"
RWG154288,2017-10-16,1,1,0,0,0,GREEN,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG154288_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154288_2.jpg,"c(0.0175508586, 0.0175520279, 51.5744736129, 51.574434138)"
RWG154289,2017-10-16,1,1,0,0,0,NONE,Redbridge,https://cycleassetimages.data.tfl.gov.uk/RWG154289_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154289_2.jpg,"c(0.1102316459, 0.1102976606, 51.5667474083, 51.5667615557)"
RWG154399,2017-10-30,1,1,0,0,0,NONE,Newham,https://cycleassetimages.data.tfl.gov.uk/RWG154399_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG154399_2.jpg,"c(-0.0080927387, -0.0081284936, 51.5399336971, 51.5399693917)"
RWG199105,2017-11-17,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199105_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199105_2.jpg,"c(-0.0509560222, -0.0510193345, 51.4772941784, 51.4773160671)"
RWG199077,2017-11-13,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199077_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199077_2.jpg,"c(-0.0329460838, -0.0329178851, -0.0328992792, -0.03288707, 51.4729331382, 51.4729476245, 51.472960843, 51.4729735186)"
RWG199079,2017-11-13,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199079_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199079_2.jpg,"c(-0.0324354788, -0.0324757796, 51.4731022429, 51.4730697878)"
RWG199102,2017-11-16,0,0,0,0,0,NONE,Lewisham,https://cycleassetimages.data.tfl.gov.uk/RWG199102_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG199102_2.jpg,"c(-0.0130903249, -0.0131114271, 51.4578529822, 51.4578070733)"
RWG218211,2017-12-21,0,0,0,0,0,NONE,Croydon,https://cycleassetimages.data.tfl.gov.uk/RWG218211_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG218211_2.jpg,"c(-0.1250468711, -0.1250265496, 51.3314078345, 51.3314449632)"
