FEATURE_ID,SVDATE,CRS_SIGNAL,CRS_SEGREG,CRS_CYGAP,CRS_PEDEST,CRS_LEVEL,BOROUGH,PHOTO1_URL,PHOTO2_URL,geometry
RWG123185,2017-09-12,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123185_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123185_2.jpg,"list(c(0.1898916112, 0.1897434471, 51.5201564752, 51.5201948406))"
RWG123191,2017-09-13,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123191_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123191_2.jpg,"list(c(0.2206344968, 0.2205950052, 51.5921248116, 51.5921868151))"
RWG123192,2017-09-13,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123192_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123192_2.jpg,"list(c(0.2192916161, 0.2194218339, 0.2194593595, 0.219584224, 51.5943432807, 51.5943837884, 51.5943362992, 51.5943715707))"
RWG123176,2017-09-12,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123176_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123176_2.jpg,"list(c(0.1738287414, 0.1738654271, 0.1737564798, 0.1737898704, 51.5244921551, 51.5245657085, 51.5245867561, 51.5246535974))"
RWG151101,2017-09-12,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG151101_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG151101_2.jpg,"list(c(0.1786788018, 0.1788991095, 51.5738282309, 51.5738729212))"
RWG123177,2017-09-12,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123177_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123177_2.jpg,"list(c(0.1702927436, 0.1702469457, 0.1701620026, 0.1701068866, 0.1700615537, 0.1701139927, 51.525372422, 51.5252878212, 51.5253015738, 51.5251830555, 51.5251672245, 51.5250756341))"
RWG123182,2017-09-12,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123182_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123182_2.jpg,"list(c(0.1700609339, 0.1699325663, 0.1699245326, 0.1697945048, 0.169709139, 0.169638834, 51.5251688654, 51.5251892616, 51.5251646654, 51.5251850139, 51.5251995787, 51.5251734974))"
RWG123198,2017-09-14,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123198_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123198_2.jpg,"list(c(0.1699881412, 0.1700579087, 51.5205697015, 51.5206776051))"
RWG123199,2017-09-14,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123199_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123199_2.jpg,"list(c(0.1699557098, 0.1700014871, 51.5207462169, 51.5208149295))"
RWG123193,2017-09-14,1,1,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123193_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123193_2.jpg,"list(c(0.2102016376, 0.2100437021, 51.5909934991, 51.5909032038))"
RWG123194,2017-09-14,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123194_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123194_2.jpg,"list(c(0.1845406541, 0.184567405, 51.5114690306, 51.5115494655))"
RWG123195,2017-09-14,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123195_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123195_2.jpg,"list(c(0.1852314378, 0.1851577778, 51.512089753, 51.512044026))"
RWG151102,2017-09-14,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG151102_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG151102_2.jpg,"list(c(0.1915157032, 0.1916103035, 51.5333503482, 51.5333197134))"
RWG123174,2017-09-12,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123174_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123174_2.jpg,"list(c(0.1791936314, 0.179231872, 0.1791229105, 0.1791664806, 51.5233156664, 51.5233753854, 51.5234027956, 51.5234729396))"
RWG123196,2017-09-14,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123196_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123196_2.jpg,"list(c(0.1693762773, 0.1693941606, 51.5194360166, 51.5195338055))"
RWG123197,2017-09-14,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123197_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123197_2.jpg,"list(c(0.169672064, 0.1697388813, 51.5202988215, 51.5203337911))"
RWG123457,2017-10-05,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123457_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123457_2.jpg,"list(c(-0.3141253356, -0.3140494044, 51.3941964303, 51.394153908), c(-0.31421955, -0.3141506582, 51.3942452983, 51.3942090725))"
RWG123458,2017-10-05,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123458_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123458_2.jpg,"list(c(-0.3142180398, -0.3141421078, 51.3939956902, 51.3940190096), c(-0.3141129837, -0.3140596953, 51.3940291554, 51.394044806))"
RWG123459,2017-10-05,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123459_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123459_2.jpg,"list(c(-0.3143116504, -0.31437294, 51.3940030611, 51.3940400138), c(-0.3144018169, -0.3144657023, 51.3940573699, 51.3940948419))"
RWG206464,2018-02-02,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG206464_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG206464_2.jpg,"list(c(-0.3007104072, -0.3007819862, 51.4134230988, 51.4133436146))"
RWG206467,2018-02-05,1,1,1,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG206467_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG206467_2.jpg,"list(c(-0.3073707644, -0.3073157881, 51.4113929091, 51.4113423374))"
RWG206474,2018-02-07,0,1,1,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG206474_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG206474_2.jpg,"list(c(-0.3102945386, -0.3104148873, 51.3977974992, 51.3978320889))"
RWG206476,2018-02-07,0,1,1,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG206476_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG206476_2.jpg,"list(c(-0.3092085094, -0.309339592, 51.3991511519, 51.3991881017))"
RWG206469,2018-02-07,0,1,1,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG206469_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG206469_2.jpg,"list(c(-0.313420106, -0.313308644, 51.3947272461, 51.3946584314))"
RWG206473,2018-02-07,0,1,1,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG206473_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG206473_2.jpg,"list(c(-0.3110106377, -0.3111425112, 51.396879877, 51.3969214945))"
RWG123442,2017-10-03,0,0,0,1,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123442_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123442_2.jpg,"list(c(-0.2532217325, -0.253201888, 51.394856334, 51.3948086404))"
RWG123446,2017-10-03,0,0,0,1,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123446_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123446_2.jpg,"list(c(-0.2545349709, -0.2545487162, 51.394217304, 51.3942575461))"
RWG123447,2017-10-03,0,0,0,1,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123447_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123447_2.jpg,"list(c(-0.25466841, -0.2546829859, 51.3944920476, 51.3945437524))"
RWG123448,2017-10-03,0,0,0,1,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123448_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123448_2.jpg,"list(c(-0.2542567518, -0.2541152918, 51.3949838533, 51.3949531939))"
RWG206445,2018-01-31,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG206445_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG206445_2.jpg,"list(c(-0.3049803033, -0.3050528621, 51.4126051642, 51.4126698982))"
RWG123460,2017-10-05,0,1,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123460_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123460_2.jpg,"list(c(-0.3079158139, -0.3077563073, 51.4035441687, 51.4035412563))"
RWG123494,2017-10-09,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123494_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123494_2.jpg,"list(c(-0.2771712225, -0.2772214923, 51.3756092272, 51.3756553753), c(-0.2772441871, -0.2772834334, 51.3756766954, 51.3757109638))"
RWG123497,2017-10-09,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123497_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123497_2.jpg,"list(c(-0.3038196251, -0.3037237303, 51.4064730068, 51.4064649134), c(-0.3039708884, -0.3038777351, 51.4065663614, 51.406560806))"
RWG123464,2017-10-05,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123464_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123464_2.jpg,"list(c(-0.2810096619, -0.2810583992, 51.3796445118, 51.3795613548))"
RWG123465,2017-10-05,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123465_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123465_2.jpg,"list(c(-0.2809121343, -0.2810105199, 51.3794313195, 51.3794946258))"
RWG206444,2018-01-31,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG206444_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG206444_2.jpg,"list(c(-0.3047728233, -0.3048061054, 51.4126657881, 51.4127332243))"
RWG123507,2017-10-13,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123507_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123507_2.jpg,"list(c(-0.2995044927, -0.2995264801, 51.3635612885, 51.3636537371))"
RWG123520,2017-10-19,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123520_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123520_2.jpg,"list(c(-0.2649200777, -0.2649804551, 51.4006222601, 51.40054995))"
RWG123467,2017-10-05,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123467_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123467_2.jpg,"list(c(-0.2797150192, -0.2798234307, 51.3783555151, 51.3783040717))"
RWG206459,2018-02-01,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG206459_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG206459_2.jpg,"list(c(-0.3130463483, -0.3130313416, 51.3519701277, 51.3520259741), c(-0.3129491968, -0.3129347252, 51.3520472383, 51.3520998506))"
RWG206458,2018-02-01,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG206458_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG206458_2.jpg,"list(c(-0.2557220359, -0.2556146727, 51.4359662023, 51.4359112791), c(-0.2561033162, -0.2560178094, 51.4360587635, 51.4360033718))"
RWG123521,2017-10-19,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG123521_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123521_2.jpg,"list(c(-0.2344594333, -0.2345303706, 51.4096535766, 51.4096639241), c(-0.2345513797, -0.2346338201, 51.4096645842, 51.4096747624))"
RWG123522,2017-10-20,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG123522_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123522_2.jpg,"list(c(-0.2456923983, -0.2456538357, 51.3993539641, 51.3992538791))"
RWG123169,2017-09-12,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123169_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123169_2.jpg,"list(c(0.1751493002, 0.1751181159, 51.5750779873, 51.5751174479))"
RWG123443,2017-10-03,0,0,0,1,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123443_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123443_2.jpg,"list(c(-0.2530667942, -0.2530390354, 51.3945769312, 51.3945190037))"
RWG123444,2017-10-03,0,0,0,1,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123444_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123444_2.jpg,"list(c(-0.2533528396, -0.253462179, 51.3941141466, 51.3940865374))"
RWG123445,2017-10-03,0,0,0,1,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123445_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123445_2.jpg,"list(c(-0.2535396901, -0.2536455871, 51.3940528459, 51.3939948537))"
RWG123435,2017-09-29,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123435_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123435_2.jpg,"list(c(-0.256967454, -0.256906615, 51.4356479109, 51.4355956446))"
RWG123451,2017-10-04,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123451_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123451_2.jpg,"list(c(-0.2568410799, -0.2569574456, 51.4039261012, 51.4039155322))"
RWG123545,2017-11-04,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123545_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123545_2.jpg,"list(c(-0.3009900278, -0.3009775826, 51.3635173961, 51.3634211923))"
RWG123186,2017-09-13,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123186_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123186_2.jpg,"list(c(0.2136979351, 0.2138271593, 0.2137926868, 0.2139399281, 51.5920299508, 51.5921075221, 51.5921283875, 51.5922095127))"
RWG123170,2017-09-12,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123170_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123170_2.jpg,"list(c(0.1815841618, 0.1816412579, 0.1816960802, 0.1817310883, 51.5227512791, 51.5228591654, 51.5228471178, 51.522909279))"
RWG151107,2017-12-13,0,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG151107_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG151107_2.jpg,"list(c(0.2299170016, 0.2300777157, 51.6095021902, 51.6095122283))"
RWG123187,2017-09-13,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123187_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123187_2.jpg,"list(c(0.1666104755, 0.1666451996, 0.166523808, 0.1665647229, 51.5259522498, 51.5260208499, 51.5260430789, 51.5261215587))"
RWG123189,2017-09-13,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123189_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123189_2.jpg,"list(c(0.1760322567, 0.1760735581, 0.1759690922, 0.1760180082, 51.5240167907, 51.5240844287, 51.524105842, 51.5241794393))"
RWG123190,2017-09-13,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123190_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123190_2.jpg,"list(c(0.1861565488, 0.186134007, 51.5220274181, 51.5219591822))"
RWG123498,2017-10-09,1,1,1,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123498_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123498_2.jpg,"list(c(-0.3045943597, -0.3045342564, 51.4071542443, 51.4072265689))"
RWG123499,2017-10-09,1,1,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123499_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123499_2.jpg,"list(c(-0.3035364006, -0.3034737612, 51.407849746, 51.4077960505))"
RWG123502,2017-10-09,1,1,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123502_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123502_2.jpg,"list(c(-0.3033928465, -0.3033645088, 51.4077648056, 51.4077185898))"
RWG123172,2017-09-12,1,0,0,0,0,Havering,https://cycleassetimages.data.tfl.gov.uk/RWG123172_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123172_2.jpg,"list(c(0.1809874669, 0.1810362418, 0.1811008869, 0.1811729628, 51.5228950068, 51.5229619122, 51.5229529312, 51.5230739722))"
RWG278154,2018-03-15,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG278154_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG278154_2.jpg,"list(c(-0.305360316, -0.3052244376, 51.4356037751, 51.4355723078))"
RWG123544,2017-11-03,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG123544_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123544_2.jpg,"list(c(-0.2015484803, -0.2016041148, 51.3783858035, 51.3784193529))"
RWG123480,2017-10-06,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123480_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123480_2.jpg,"list(c(-0.3810089383, -0.3810192249, 51.4137726844, 51.4137013029))"
RWG123433,2017-09-29,0,1,1,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123433_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123433_2.jpg,"list(c(-0.3113638038, -0.3115000908, 51.4112115853, 51.4113301012))"
RWG278152,2017-10-25,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG278152_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG278152_2.jpg,"list(c(-0.179091275, -0.1790374385, 51.4143097491, 51.4143424472), c(-0.179072683, -0.1790750962, 51.4143934015, 51.4144575077), c(-0.1789750554, -0.1789758991, -0.1789742454, 51.4144975168, 51.4145281137, 51.4145873267))"
RWG123440,2017-10-03,0,1,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG123440_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123440_2.jpg,"list(c(-0.187647172, -0.18750859, 51.4213282488, 51.4213536572))"
RWG123535,2017-10-25,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG123535_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123535_2.jpg,"list(c(-0.1821498033, -0.1821698068, 51.4161934182, 51.4162785921))"
RWG123538,2017-10-25,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG123538_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123538_2.jpg,"list(c(-0.1787733604, -0.1786712776, 51.4142642791, 51.4142640473), c(-0.1788195808, -0.1789405252, 51.4143223151, 51.4143238362))"
RWG123515,2017-10-15,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG123515_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123515_2.jpg,"list(c(-0.1868368706, -0.1869424168, 51.3967402448, 51.3967491828))"
RWG206443,2018-01-31,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG206443_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG206443_2.jpg,"list(c(-0.3049947591, -0.3050553176, 51.4127456405, 51.4127891612), c(-0.3050130431, -0.3049533563, 51.4128684364, 51.4129133738))"
RWG123489,2017-10-09,1,1,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123489_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123489_2.jpg,"list(c(-0.3007170537, -0.3008980646, 51.4108722115, 51.4108628966))"
RWG206446,2018-01-31,0,0,1,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG206446_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG206446_2.jpg,"list(c(-0.1925926305, -0.1927100724, 51.3510443048, 51.3510747376))"
RWG206455,2018-02-01,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG206455_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG206455_2.jpg,"list(c(-0.3116232864, -0.3115142768, 51.356645066, 51.3566405346))"
RWG206466,2018-02-02,1,1,1,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG206466_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG206466_2.jpg,"list(c(-0.2096036826, -0.2097639645, 51.4229575068, 51.4228555622))"
RWG123534,2017-10-24,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG123534_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123534_2.jpg,"list(c(-0.191642482, -0.1917293558, 51.4040370025, 51.4040348261), c(-0.1915235875, -0.1916250555, 51.4041137151, 51.4041089376))"
RWG123473,2017-10-06,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG123473_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123473_2.jpg,"list(c(-0.2066676115, -0.2065768128, 51.3729735321, 51.3729233918))"
RWG123474,2017-10-06,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG123474_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123474_2.jpg,"list(c(-0.206236767, -0.2061573752, 51.3732951475, 51.3732546732))"
RWG123475,2017-10-06,1,0,0,0,0,Sutton,https://cycleassetimages.data.tfl.gov.uk/RWG123475_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123475_2.jpg,"list(c(-0.2045296027, -0.2043914451, 51.3747451103, 51.3746958974))"
RWG123547,2017-11-26,0,0,0,0,1,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG123547_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123547_2.jpg,"list(c(-0.1884610292, -0.1883317943, -0.1881943365, 51.4065538494, 51.4065773008, 51.4066044163))"
RWG278158,2018-02-16,0,0,0,0,1,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG278158_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG278158_2.jpg,"list(c(-0.1998464455, -0.1999073172, 51.4124494905, 51.4124128296))"
RWG123430,2017-09-26,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123430_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123430_2.jpg,"list(c(-0.3001452685, -0.300146813, 51.4463285815, 51.4462625416))"
RWG123486,2017-10-09,1,0,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123486_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123486_2.jpg,"list(c(-0.2944177469, -0.2943918059, 51.4106413736, 51.4105410679))"
RWG123471,2017-10-05,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG123471_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123471_2.jpg,"list(c(-0.2409686739, -0.2409831028, 51.399771383, 51.3998342732))"
RWG123481,2017-10-07,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG123481_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123481_2.jpg,"list(c(-0.197293815, -0.1973617633, 51.3992655994, 51.3992947594))"
RWG123487,2017-10-09,1,1,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123487_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123487_2.jpg,"list(c(-0.2966787381, -0.2966785228, 51.4106174757, 51.4107041755))"
RWG123488,2017-10-09,1,1,0,0,0,Kingston upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123488_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123488_2.jpg,"list(c(-0.296823088, -0.2969642172, 51.4107580725, 51.4107784388))"
RWG150554,2017-10-02,1,0,0,0,0,Waltham Forest,https://cycleassetimages.data.tfl.gov.uk/RWG150554_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG150554_2.jpg,"list(c(0.0098918241, 0.0099740891, 0.010120728, 0.010129003, 0.010230352, 51.5941783337, 51.5940435309, 51.5940155011, 51.5940349871, 51.5940152576))"
RWG123432,2017-09-29,1,0,0,0,0,Richmond upon Thames,https://cycleassetimages.data.tfl.gov.uk/RWG123432_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123432_2.jpg,"list(c(-0.3417932541, -0.3419686882, 51.4044557976, 51.4045064262))"
RWG123468,2017-10-05,1,0,0,0,0,Merton,https://cycleassetimages.data.tfl.gov.uk/RWG123468_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG123468_2.jpg,"list(c(-0.2425518398, -0.2425471162, 51.3996661337, 51.3995999271))"
