id,lat,lon,location,date,time,borough,mode,year
336094,51.371264,-0.001791,Glebe Way junction with Addington Road,2018-03-08,16:50:00,Bromley, PedalCycle,2018
310176,51.371402,0.096849,Sevenoaks Road 100 metres south of junction with Hillcrest Road,2017-09-23,12:40:00,Bromley, PedalCycle,2017
311406,51.371435,-0.208604,Gander Green Lane junction with Oldfields Road,2017-02-22,19:00:00,Sutton, PedalCycle,2017
350337,51.371544,-0.159937,On Denmark Road 21 metres north of The Junction With Unknown,2019-03-15,09:00:00,Sutton, PedalCycle,2019
310850,51.371711,-0.100549,Scarbrook Road junction with High Street,2017-06-21,19:50:00,Croydon, PedalCycle,2017
363740,51.371906,0.106355,On Spur Road Br6 Near The Junction With Spur Road,2019-09-26,18:00:00,Bromley, PedalCycle,2019
353925,51.37192,-0.226903,On London Road 21 metres north of The Junction With Unknown,2019-05-09,09:00:00,Sutton, PedalCycle,2019
729395,51.371953,-0.226672,On London Road Near The Junction With Senhouse Road,2019-07-09,17:43:00,Sutton, PedalCycle,2019
356595,51.372057,0.090384,On Station Road Near The Junction With Station Approach,2019-06-14,22:20:00,Bromley, PedalCycle,2019
364543,51.372235,-0.151275,On London Road 52 metres east of The Junction With Caraway Place,2019-10-08,07:40:00,Sutton, PedalCycle,2019
349367,51.372633,-0.30482,On Priory Road Near The Junction With Hook Road,2019-02-28,08:20:00,Kingston upon Thames, PedalCycle,2019
336224,51.372726,0.088145,Crofton Road junction with Orchard Green,2018-05-25,16:28:00,Bromley, PedalCycle,2018
311589,51.372973,-0.185843,Benhill Road junction with Grenell Road,2017-08-04,17:39:00,Sutton, PedalCycle,2017
312326,51.373137,-0.274055,Old Kingston Road junction with Kingston Road,2017-02-08,16:15:00,Kingston upon Thames, PedalCycle,2017
336168,51.373212,0.096213,Station Road 32 metres east of junction with Orchard Grove,2018-04-23,23:30:00,Bromley, PedalCycle,2018
729350,51.373283,0.095756,On Station Road Near The Junction With Orchard Grove,2019-07-09,11:45:00,Bromley, PedalCycle,2019
336485,51.373291,0.096791,Augustus Lane junction with Station Road,2018-09-29,14:38:00,Bromley, PedalCycle,2018
337732,51.373353,-0.187121,All Saints Road 21 metres north of junction with Unknown,2018-04-16,07:35:00,Sutton, PedalCycle,2018
360543,51.373491,-0.056092,On Upper Shirley Road Junction With Wickham Road,2019-08-11,17:30:00,Croydon, PedalCycle,2019
337980,51.373519,-0.16312,Nightingale Road junction with Strawberry Lane,2018-12-03,09:45:00,Sutton, PedalCycle,2018
337302,51.373606,-0.097626,Park Street 49 metres west of junction with Park Lane,2018-09-06,12:20:00,Croydon, PedalCycle,2018
337363,51.373617,-0.090557,Addiscombe Grove junction with Hazeldean Road,2018-09-27,18:00:00,Croydon, PedalCycle,2018
353256,51.373665,-0.225097,On London Road Near The Junction With Lloyd Road,2019-04-29,18:33:00,Sutton, PedalCycle,2019
336744,51.373754,-0.055665,Wickham Road 21 metres east of Shirley Road,2018-01-16,16:04:00,Croydon, PedalCycle,2018
337418,51.37376,-0.099315,George Street 65 metres east of junction with north End,2018-10-23,16:38:00,Croydon, PedalCycle,2018
336343,51.373784,0.0994,Gravel Pit Way junction with Felstead Way,2018-07-19,17:17:00,Bromley, PedalCycle,2018
350651,51.374092,0.002196,On Coney Hill Road Near The Junction With Bourne Way,2019-03-20,08:37:00,Bromley, PedalCycle,2019
337880,51.374135,-0.202895,Stayton Road junction with Dibdin Road,2018-08-30,09:01:00,Sutton, PedalCycle,2018
311729,51.374284,-0.224441,London Road junction with Glyn Road,2017-11-02,08:00:00,Sutton, PedalCycle,2017
311772,51.374372,-0.224294,London Road junction with Glynn Road,2017-12-25,19:10:00,Sutton, PedalCycle,2017
367519,51.374375,-0.050825,On Wickham Road Near The Junction With Barmouth Road,2019-11-15,19:45:00,Croydon, PedalCycle,2019
360679,51.37446,-0.22419,On London Road Near The Junction With Glyn Road,2019-08-13,18:25:00,Sutton, PedalCycle,2019
364738,51.374461,-0.224233,On London Road Near The Junction With Glyn Road,2019-10-08,07:50:00,Sutton, PedalCycle,2019
310812,51.374561,-0.049567,Wickham Road junction with west Way Gardens,2017-05-25,08:45:00,Croydon, PedalCycle,2017
337397,51.37465,-0.049563,Verdayne Avenue junction with Wickham Road,2018-10-11,17:00:00,Croydon, PedalCycle,2018
717983,51.374685,0.044883,On Hastings Road Near The Junction With Jackson Road,2019-01-21,08:00:00,Bromley, PedalCycle,2019
363771,51.374771,-0.184636,On Edinburgh Road Near The Junction With Grennell Road,2019-09-27,08:48:00,Sutton, PedalCycle,2019
349351,51.374911,-0.204229,On Oldfields Road Junction With Tesco Car Park/Stayton Road,2019-02-27,21:16:00,Sutton, PedalCycle,2019
312548,51.375005,-0.303439,Kingston Bypass junction with Hook Road,2017-09-28,07:40:00,Kingston upon Thames, PedalCycle,2017
311142,51.375018,-0.082739,Addiscombe Road 49 metres west of junction with Canning Road,2017-10-19,10:00:00,Croydon, PedalCycle,2017
365449,51.375036,-0.010435,On Glebe Way Near The Junction With Rose Walk,2019-10-19,22:00:00,Bromley, PedalCycle,2019
353895,51.375139,-0.193315,Location Uncertain On Angel Hill Near The Junction With Na,2019-04-29,06:40:00,Sutton, PedalCycle,2019
310763,51.375168,-0.078135,Havelock Road junction with Addiscombe Road,2017-05-18,08:15:00,Croydon, PedalCycle,2017
310981,51.375239,-0.079713,Elgin Road junction with Addiscombe Road,2017-08-14,16:46:00,Croydon, PedalCycle,2017
350081,51.375321,-0.304132,On Hook Road Near The Junction With Kingston Bypass,2019-03-11,09:00:00,Kingston upon Thames, PedalCycle,2019
366063,51.37536,-0.303728,On Hook Road Near The Junction With Kingston Bypass,2019-10-22,08:38:00,Kingston upon Thames, PedalCycle,2019
349319,51.375419,-0.043883,On Wickham Road 72 metres west of The Junction With Inwood Close,2019-02-27,09:50:00,Croydon, PedalCycle,2019
729409,51.376168,-0.059715,On Shirley Road Near The Junction With Addiscombe Road,2019-07-10,07:05:00,Croydon, PedalCycle,2019
336486,51.376228,0.11848,Plantation Drive 38 metres north of junction with Quilter Road,2018-09-29,15:25:00,Bromley, PedalCycle,2018
337612,51.376231,-0.222354,London Road junction with Langley Avenue,2018-01-05,03:33:00,Sutton, PedalCycle,2018
355672,51.37633,-0.222351,On London Road Near The Junction With Langley Avenue,2019-06-05,08:30:00,Sutton, PedalCycle,2019
336042,51.376452,0.091044,Knoll Rise junction with Mayfield Avenue,2018-02-02,09:50:00,Bromley, PedalCycle,2018
365859,51.37652,0.01739,On west Common Road Near The Junction With Baston Road,2019-10-25,13:15:00,Bromley, PedalCycle,2019
336539,51.37658,-0.009247,Hawes Lane junction with Rose Walk,2018-10-25,14:47:00,Bromley, PedalCycle,2018
352440,51.37666,0.01764,On Baston Road Near The Junction With west Common Road,2019-04-13,13:58:00,Bromley, PedalCycle,2019
337666,51.376674,-0.221906,Staines Avenue junction with London Road,2018-02-19,05:30:00,Sutton, PedalCycle,2018
338610,51.376681,-0.282686,Hook Rise south 20 metres south of junction with A3 Slip Road,2018-05-01,11:30:00,Kingston upon Thames, PedalCycle,2018
337920,51.376733,-0.23771,Cheam Common Road junction with Cheam Common Road,2018-09-29,11:43:00,Sutton, PedalCycle,2018
361276,51.376759,-0.098516,On Wellesley Road 45 metres north of The Junction With Lansdowne R,2019-08-23,13:45:00,Croydon, PedalCycle,2019
337351,51.376764,-0.03611,Wickham Road 50 metres west of junction with Lake Road,2018-09-10,13:50:00,Croydon, PedalCycle,2018
337578,51.376799,-0.095453,Dingwall Road junction with Lansdowne Road,2018-12-20,18:02:00,Croydon, PedalCycle,2018
310083,51.376801,0.040623,Oakley Road 30 metres north of junction with Bromley Common The Nearest Classified Roa,2017-08-13,19:10:00,Bromley, PedalCycle,2017
310696,51.376903,-0.099041,Wellesley Road 100 metres south of junction with Poplar Walk,2017-04-25,08:26:00,Croydon, PedalCycle,2017
363950,51.376911,-0.095664,On Dingwall Road Near The Junction With Lansdowne Road,2019-09-26,06:45:00,Croydon, PedalCycle,2019
352189,51.377189,-0.126877,On Beddington Farm Road Near The Junction With Marlowe Way,2019-04-12,05:45:00,Croydon, PedalCycle,2019
337359,51.377391,-0.09586,Dingwall Road 64 metres north of junction with Lansdowne Road,2018-09-25,15:30:00,Croydon, PedalCycle,2018
367041,51.377421,-0.025434,On Wickham Road 5 metres east of The Junction With The Alders,2019-11-11,08:55:00,Bromley, PedalCycle,2019
368552,51.377425,-0.095758,On Dingwall Road 52 metres north of The Junction With Na,2019-11-29,23:30:00,Croydon, PedalCycle,2019
346133,51.37748,0.017504,On Pickhurst Lane Roundabout Br2 Near The Junction With Hayes,2019-01-07,16:14:00,Bromley, PedalCycle,2019
312586,51.377568,-0.302827,Hook Road junction with Verona Drive,2017-11-08,17:00:00,Kingston upon Thames, PedalCycle,2017
336043,51.377816,0.110218,Gillmans Road junction with Ramsden Road Orpington,2018-02-08,09:10:00,Bromley, PedalCycle,2018
311521,51.377818,-0.21439,Hamilton Avenue 22 metres west of junction with Watson Road,2017-05-29,16:00:00,Sutton, PedalCycle,2017
367761,51.37795,-0.279707,On Kingston Road Near The Junction With Toby Way,2019-11-19,10:35:00,Kingston upon Thames, PedalCycle,2019
337614,51.37813,-0.240961,Windsor Road junction with Central Road,2018-01-08,13:35:00,Sutton, PedalCycle,2018
337284,51.378136,-0.103014,London Road junction with Derby Road,2018-08-13,15:10:00,Croydon, PedalCycle,2018
311414,51.378167,-0.178596,Wrythe Lane junction with Welbeck Road,2017-02-02,18:55:00,Sutton, PedalCycle,2017
370380,51.378231,-0.158002,On Hackbridge Road 33 metres south of The Junction With The Green,2019-12-25,07:50:00,Sutton, PedalCycle,2019
336407,51.378343,0.008647,Bourne Vale junction with Pickhurst Lane,2018-08-24,07:49:00,Bromley, PedalCycle,2018
367866,51.378499,-0.103186,On London Road 39 metres south of The Junction With Oakfield Road,2019-11-21,12:35:00,Croydon, PedalCycle,2019
311683,51.378593,-0.241805,Central Road junction with Caldbeck Avenue,2017-10-27,17:50:00,Sutton, PedalCycle,2017
337229,51.378644,-0.09552,Sydenham Road junction with Bedford Place,2018-08-02,14:50:00,Croydon, PedalCycle,2018
357477,51.378647,-0.219789,On London Road Near The Junction With Gander Green Lane,2019-06-28,17:15:00,Sutton, PedalCycle,2019
337845,51.37869,-0.200848,Sutton Common Road junction with Oldfields Road,2018-07-31,08:30:00,Sutton, PedalCycle,2018
312587,51.378727,-0.281173,Kingston Bypass junction with Kingston Road,2017-11-08,08:05:00,Kingston upon Thames, PedalCycle,2017
337116,51.379032,-0.080703,Lower Addiscombe Road junction with Clyde Road,2018-06-21,07:45:00,Croydon, PedalCycle,2018
718286,51.379051,-0.077512,On Lower Addiscombe Road 86 metres north of The Junction With Hav,2019-01-25,07:00:00,Croydon, PedalCycle,2019
361525,51.379069,-0.173589,On Winchcombe Road 50 metres south of The Junction With Welhouse,2019-08-27,17:20:00,Sutton, PedalCycle,2019
336414,51.379197,0.042454,Hastings Road Bromley Common junction with Oakley Road,2018-08-25,00:20:00,Bromley, PedalCycle,2018
348303,51.379371,-0.191927,On Hove Gardens Near The Junction With Na,2019-02-12,17:41:00,Sutton, PedalCycle,2019
311242,51.379419,-0.121211,Purley Way junction with Ampere Way,2017-11-22,14:22:00,Croydon, PedalCycle,2017
337895,51.379517,-0.155695,London Road junction with Hackbridge Road,2018-09-12,05:55:00,Sutton, PedalCycle,2018
336749,51.379698,-0.083521,Lower Addiscombe Road junction with Warren Road,2018-01-17,20:00:00,Croydon, PedalCycle,2018
346064,51.379761,-0.171276,On Green Wrythe Lane Near The Junction With Buckhurst Avenue,2019-01-07,08:30:00,Sutton, PedalCycle,2019
311115,51.379812,-0.084407,Lower Addiscombe Road junction with Leslie Park Road,2017-10-02,08:45:00,Croydon, PedalCycle,2017
718466,51.379901,-0.218289,On London Road Near The Junction With Hamilton Avenue,2019-01-28,18:15:00,Sutton, PedalCycle,2019
349062,51.379928,-0.218274,On London Road Near The Junction With Hamilton Avenue,2019-02-23,14:56:00,Sutton, PedalCycle,2019
337376,51.380084,-0.073618,Lower Addiscombe Road junction with Everton Road,2018-10-03,08:15:00,Croydon, PedalCycle,2018
336779,51.380185,-0.085771,Combe Road 21 metres east of Cherry Orchard Road,2018-01-26,18:20:00,Croydon, PedalCycle,2018
351237,51.380301,-0.08683,On Lower Addiscombe Road Near The Junction With St James Road,2019-03-29,08:35:00,Croydon, PedalCycle,2019
310678,51.380303,-0.086973,Lower Addiscombe Road junction with Cherry Orchard Road,2017-04-03,20:00:00,Croydon, PedalCycle,2017
311418,51.380563,-0.217444,Stonecot Hill junction with Garth Road,2017-02-25,07:50:00,Sutton, PedalCycle,2017
310943,51.3807,-0.089256,Lower Addiscombe Road 25 metres north of junction with Freemasons Road,2017-07-27,19:40:00,Croydon, PedalCycle,2017
338675,51.380808,-0.2456,Central Road 38 metres east of junction with Park Terrace,2018-07-02,07:45:00,Kingston upon Thames, PedalCycle,2018
337222,51.380889,-0.117558,Thomson Crescent 100 metres west of junction with Kingsley Road,2018-07-31,17:20:00,Croydon, PedalCycle,2018
336943,51.381054,-0.10548,London Road junction with Panton Close,2018-04-07,23:14:00,Croydon, PedalCycle,2018
338740,51.381084,-0.246021,Malden Road junction with Worcester Park,2018-09-17,09:30:00,Kingston upon Thames, PedalCycle,2018
337398,51.381086,-0.090821,Lower Addiscombe Road junction with Gloucester Road,2018-10-11,18:53:00,Croydon, PedalCycle,2018
346215,51.381087,-0.013032,On Red Lodge Road Near The Junction With Pickhurst Lane,2019-01-10,07:30:00,Bromley, PedalCycle,2019
310409,51.381231,-0.013069,Red Lodge Road junction with The Avenue,2017-11-02,07:00:00,Bromley, PedalCycle,2017
352853,51.381399,-0.105724,On London Road 10 metres north of The Junction With Montague Road,2019-04-24,11:45:00,Croydon, PedalCycle,2019
729356,51.381461,-0.092314,On Saint James's Road Near The Junction With Lansdowne Road,2019-06-21,10:30:00,Croydon, PedalCycle,2019
338612,51.38164,-0.247149,The Manor Drive junction with A2043,2018-04-21,10:58:00,Kingston upon Thames, PedalCycle,2018
309594,51.381824,0.112415,Anglesea Road junction with Hayden Close,2017-01-06,13:20:00,Bromley, PedalCycle,2017
337925,51.381891,-0.216099,Stonecot Hill junction with Kingsbridge Road,2018-10-05,08:40:00,Sutton, PedalCycle,2018
312442,51.381934,-0.273005,Warren Drive south junction with Barnsbury Lane,2017-06-17,13:13:00,Kingston upon Thames, PedalCycle,2017
337881,51.382085,-0.176141,Winchcombe Road junction with Welbeck Road,2018-08-30,18:40:00,Sutton, PedalCycle,2018
310964,51.382108,-0.115065,Mitcham Road junction with Sutherland Road,2017-08-08,07:45:00,Croydon, PedalCycle,2017
309631,51.382191,0.040446,Bromley Common junction with Magpie Hall Lane,2017-01-25,12:10:00,Bromley, PedalCycle,2017
337014,51.382366,-0.097665,Newgate junction with Newgate,2018-05-10,10:00:00,Croydon, PedalCycle,2018
309808,51.382436,0.088299,Crofton Lane junction with St John's Road,2017-03-29,14:15:00,Bromley, PedalCycle,2017
311702,51.382492,-0.190783,Rose Hill 35 metres south of junction with Rosehill Avenue,2017-10-30,18:19:00,Sutton, PedalCycle,2017
338831,51.382611,-0.300859,Hook Road junction with Ditton Road,2018-12-19,11:40:00,Kingston upon Thames, PedalCycle,2018
337300,51.382678,-0.098587,Wellesley Road junction with St James Road,2018-09-05,15:50:00,Croydon, PedalCycle,2018
310438,51.382739,-0.098512,Wellesley Road 250 metres north of junction with George Street,2017-01-10,17:00:00,Croydon, PedalCycle,2017
312398,51.382791,-0.300852,Hook Road junction with Ditton Road,2017-05-04,17:09:00,Kingston upon Thames, PedalCycle,2017
368390,51.382805,0.003295,On Pickhurst Rise Near The Junction With Pickhurst Lane,2019-11-16,11:30:00,Bromley, PedalCycle,2019
337425,51.382891,-0.080254,Morland Road junction with Dartnell Road,2018-10-23,14:00:00,Croydon, PedalCycle,2018
337151,51.382933,-0.099366,St James's Road junction with Hogarth Crescent,2018-07-03,18:07:00,Croydon, PedalCycle,2018
337758,51.38313,-0.214758,Stonecot Hill 48 metres east of junction with Wellesley Court The Nearest Classified,2018-05-10,09:15:00,Sutton, PedalCycle,2018
309834,51.383219,0.09177,Chislehurst Road junction with Mayfield Avenue,2017-04-13,15:47:00,Bromley, PedalCycle,2017
337458,51.383234,-0.106827,St James's Road junction with Wellington Road,2018-11-08,09:15:00,Croydon, PedalCycle,2018
338839,51.383245,-0.288764,Ewell Road 35 metres east of junction with Red Lion Road,2018-12-06,07:55:00,Kingston upon Thames, PedalCycle,2018
338637,51.38332,-0.287755,King Charles Road junction with Tolworth Main Allotments Entrance,2018-05-28,17:10:00,Kingston upon Thames, PedalCycle,2018
311537,51.383403,-0.174149,Thornton Road 50 metres west of junction with Green Wrythe Lane,2017-06-27,17:10:00,Sutton, PedalCycle,2017
352948,51.383427,-0.098211,On Whitehorse Road Near The Junction With Hogarth Crescent,2019-04-25,15:14:00,Croydon, PedalCycle,2019
312465,51.383489,-0.305569,Langley Avenue 21 metres west of junction with N/A,2017-07-02,18:00:00,Kingston upon Thames, PedalCycle,2017
729481,51.383572,-0.098305,On Whitehorse Road Near The Junction With Hogarth Crescent,2019-07-11,06:00:00,Croydon, PedalCycle,2019
337974,51.384009,-0.190005,Wrythe Lane junction with Rosehill Roundabout,2018-11-28,20:10:00,Sutton, PedalCycle,2018
337753,51.3841,-0.201786,Forest Road junction with Romany Gardens,2018-05-08,16:20:00,Sutton, PedalCycle,2018
312307,51.384382,-0.292745,Ewell Road junction with Douglas Road,2017-01-23,08:30:00,Kingston upon Thames, PedalCycle,2017
